theta,delta_V_learned,delta_V_true
1.4620777144771022,0.1698438,-1.128857152326896
1.4746692681989035,0.1525926,-1.134798170930948
1.4872608219207066,0.1375004,-1.133759584981019
1.4998523756425097,0.1245657,-1.1257480766796182
1.5124439293643128,0.11379752,-1.1108151916122546
1.525035483086116,0.10522316,-1.0890570071060892
1.537627036807919,0.09888623,-1.0606135140739161
1.5502185905297203,0.094850145,-1.025667716320654
1.5628101442515234,0.09320072,-0.9844444531073245
1.5754016979733265,0.09404456,-0.9372089525481619
1.5879932516951296,0.097510524,-0.8842651251480926
1.6005848054169327,0.10374949,-0.825953608459962
1.613176359138734,0.11293144,-0.762649575442042
1.6257679128605371,0.12524202,-0.6947603206166668
1.6383594665823402,0.14087978,-0.6227226395606653
1.6509510203041433,0.16004607,-0.5470000185875993
1.6635425740259464,0.18294027,-0.46807965270338714
1.6761341277477495,0.20974615,-0.3864693110215321
1.6887256814695508,0.240617,-0.3026940698057513
1.701317235191354,0.27566636,-0.21729293415931766
1.713908788913157,0.31494284,-0.13081537009717778
1.72650034263496,0.35842448,-0.04381776931303363
1.7390918963567632,0.4059993,0.04314013061293317
1.7516834500785663,0.45745206,0.1294988475335827
1.7642750038003676,0.5124704,0.2147027544109025
1.7768665575221707,0.5706337,0.2982036541885883
1.7894581112439738,0.6314413,0.37946430686042637
1.802049664965777,0.6943238,0.4579618860417727
1.81464121868758,0.7586652,0.5331913428045513
1.8272327724093813,0.8238499,0.6046686551331181
1.8398243261311844,0.88927495,0.6719339420942227
1.8524158798529875,0.95439434,0.7345544226845337
1.8650074335747906,1.0187329,0.7921272003188621
1.8775989872965937,1.0818872,0.8442818550437033
1.8901905410183968,1.1435459,0.8906828267979998
1.902782094740198,1.2034576,0.931031574387348
1.9153736484620012,1.26143,0.9650684962809629
1.9279652021838043,1.3172997,0.9925746008730257
1.9405567559056074,1.3708975,1.0133729154621531
1.9531483096274105,1.4220368,1.0273296248836155
1.9657398633492118,1.470471,1.034354932468441
1.978331417071015,1.515887,1.0344036377900439
1.990922970792818,1.5578797,1.027475427481173
2.003514524514621,1.5959405,1.013614877250105
2.016106078236424,1.6294633,0.9929111650830876
2.0286976319582273,1.6577392,0.9654974974782861
2.0412891856800286,1.6799794,0.931550252402807
2.0538807394018317,1.6953365,0.8912878444869435
2.066472293123635,1.7029372,0.8449693197569819
2.079063846845438,1.7019349,0.7928926889478883
2.091655400567241,1.6915582,0.7353930101193161
2.104246954289044,1.6711785,0.6728402329112406
2.1168385080108454,1.6403717,0.6056368183091766
2.1294300617326485,1.5989839,0.5342151492332141
2.1420216154544516,1.5471687,0.45903474861113136
2.1546131691762547,1.4854268,0.38057932283416346
2.1672047228980578,1.4145855,0.29935364961779737
2.179796276619859,1.3357698,0.21588033029087558
2.192387830341662,1.250342,0.13069642740853588
2.2049793840634653,1.1597935,0.04435000932256195
2.2049793840634653,1.159792,0.04435000932256195
2.2175709377852684,1.0656661,-0.04260337605904266
2.2301624915070715,0.96944934,-0.12960427563546173
2.2427540452288746,0.8725113,-0.2160929306022712
2.2553455989506768,0.7760523,-0.3015128779075181
2.267937152672479,0.68108785,-0.3853145305031392
2.280528706394282,0.58845484,-0.46695871335653594
2.293120260116085,0.49883038,-0.5459201324718397
2.3057118138378883,0.412759,-0.6216907546014081
2.3183033675596914,0.3306775,-0.6937830759026345
2.3308949212814936,0.2529284,-0.7617332585097436
2.3434864750032958,0.17976448,-0.8251041148400626
2.356078028725099,0.11134545,-0.8834879204338777
2.368669582446902,0.047725834,-0.9365090372302441
2.381261136168705,-0.011150464,-0.9838263304007678
2.3938526898905073,-0.06545736,-1.0251353631915425
2.4064442436123104,-0.11547561,-1.060170355651798
2.4190357973341126,-0.16157527,-1.0887058946468606
2.4316273510559157,-0.2041771,-1.1105583841533686
2.4442189047777187,-0.2437066,-1.1255872265055549
2.456810458499522,-0.28053945,-1.1336957269925847
2.469402012221324,-0.31494594,-1.134831715986783
2.4819935659431263,-0.34704483,-1.128987884600032
2.4945851196649294,-0.37677377,-1.1162018317087357
2.5071766733867324,-0.40388817,-1.0965558220448055
2.5197682271085355,-0.42798346,-1.0701762569090876
2.5323597808303377,-0.44854718,-1.037232860912634
2.544951334552141,-0.46502686,-0.9979375899782698
2.557542888273943,-0.47690547,-0.9525432676283394
2.570134441995746,-0.48376644,-0.9013419583326286
2.5827259957175492,-0.4853419,-0.8446630883823185
2.5953175494393523,-0.48153633,-0.7828713263800731
2.6079091031611545,-0.4724254,-0.7163642369831636
2.6205006568829567,-0.45823622,-0.6455697229952082
2.63309221060476,-0.43931246,-0.5709432722640607
2.645683764326563,-0.41607678,-0.4929650270990879
2.658275318048366,-0.38899016,-0.4121366950630592
2.6708668717701682,-0.35852373,-0.3289783210144117
2.6834584254919713,-0.3251292,-0.24402494116841392
2.6960499792137735,-0.28922582,-0.15782314070484238
2.7086415329355766,-0.25119144,-0.07092753707019035
2.7212330866573797,-0.21136405,0.01610278839917611
2.733824640379183,-0.17004691,0.10270788757431559
2.746416194100985,-0.12752302,0.18833054820791437
2.759007747822788,-0.084069684,0.27241987900597164
2.7715993015445903,-0.039977893,0.35443485403079267
2.7841908552663934,0.0044332296,0.4338477936309333
2.7967824089881965,0.048800774,0.5101477595018148
2.8093739627099996,0.09271286,0.5828438420335136
2.821965516431802,0.13571155,0.6514683187950854
2.834557070153604,0.17730656,0.7155796638338907
2.847148623875407,0.21699557,0.7747653884282814
2.85974017759721,0.25429443,0.828644695016394
2.8723317313190133,0.28876692,0.8768709272258763
2.8849232850408155,0.32005352,0.9191338002411067
2.8975148387626186,0.34789103,0.9551613971579477
2.910106392484421,0.3721224,0.9847219184815098
2.922697946206224,0.39270067,1.0076251735108401
2.935289499928027,0.40967542,1.0237238040149876
2.94788105364983,0.42318135,1.0329142323274243
2.9604726073716323,0.43342048,1.03513732775882
2.9730641610934354,0.4406402,1.0303787870405097
2.9856557148152376,0.44511884,1.0186692263509043
2.9982472685370407,0.44714862,1.0000839843327503
3.010838822258844,0.44702417,0.9747426373686207
3.023430375980646,0.4450326,0.942808230233323
3.036021929702449,0.44144773,0.9044862270731447
3.0486134834242513,0.43652505,0.8600231894613201
3.0612050371460544,0.43049967,0.8097051900349745
3.0737965908678575,0.423585,0.7538559719201858
3.0863881445896606,0.41597188,0.6928348657872312
3.098979698311463,0.40783036,0.6270344779376621
3.111571252033266,0.39930886,0.5568781642978184
3.124162805755068,0.390536,0.48281730657108
3.136754359476871,0.38162082,0.4053284080738113
